path,bytes,sha256,role,status,headings,words
prompts/ace/adaptation/AggregateCurationDeltas.instance.jinja,586,6e39a9b94eddf637a8d46e3202849550911982087db46cb7f1e6175dd682a6bc,static implementation evidence,structure indexed,,
prompts/ace/adaptation/AggregateCurationDeltas.system.jinja,1940,36cdb6ddc09087e78e94b00319d6efab752c8571e18b85c8c544026d586d199f,static implementation evidence,structure indexed,,
prompts/ace/adaptation/AssignTriggers.instance.jinja,505,a3b71c630be61591d62a2a11a7825c49bfa8edce68da8d4edb970dd797d6ebf9,static implementation evidence,structure indexed,,
prompts/ace/adaptation/AssignTriggers.system.jinja,3354,ccb51ab38dd45d02bc4cadae409e98eb05f788a110a8235bdb94848fd8756bd3,static implementation evidence,structure indexed,,
prompts/ace/adaptation/AuditPlaybook.instance.jinja,576,7ec669c79c5268ecedb8b64a91dbc01a91026fade9456e03ad0bc8ba7f3e763b,static implementation evidence,structure indexed,,
prompts/ace/adaptation/AuditPlaybook.system.jinja,2939,b8a8a78b5c61eae34d6683a4b0ca8a666cee7887a50d294ace7f513020c179a8,static implementation evidence,structure indexed,,
prompts/ace/adaptation/CurateFromTrajectory.instance.jinja,505,41c6e31e0f5b07f6fd1c29a062f8fb42061d507b23759593f3eb3fd3488911ba,static implementation evidence,structure indexed,,
prompts/ace/adaptation/CurateFromTrajectory.system.jinja,2675,029193aa3ddd6411ec0457fbba04123b50b6cdc3517110f99534b052f3a67927,static implementation evidence,structure indexed,,
prompts/ace/adaptation/CuratePlaybook.instance.jinja,1269,b44226430186c00d31d64d6c283fcec7f6e9f1839d9ce81516c384cf7c5b940e,static implementation evidence,structure indexed,,
prompts/ace/adaptation/CuratePlaybook.system.jinja,4912,c6c5603d98872e9ce257e0d3881a874517494eedab61571bc338808256e4fadc,static implementation evidence,cited and selectively inspected,,
prompts/ace/adaptation/ReflectOnTrajectory.instance.jinja,535,8bdc6a1c0ce64ae91774736259dee3fd2fd530447b6c7a036cfd8bbe72bed21d,static implementation evidence,structure indexed,,
prompts/ace/adaptation/ReflectOnTrajectory.system.jinja,2193,f113d2d60f9896563686a8ac297f403f4ca5f88b626ea4dd81120b876d486792,static implementation evidence,structure indexed,,
prompts/ace/adaptation/RewritePlaybook.instance.jinja,551,c8452d3959ef5bd48d0ff5f909b81662bb99f1b5835d9805c1915d0783ff7d19,static implementation evidence,structure indexed,,
prompts/ace/adaptation/RewritePlaybook.system.jinja,1738,a6478c4cfe66b252f842ddb75544f3f052245e1099cd40b655cc74ee23e37bcb,static implementation evidence,structure indexed,,
prompts/ace/adaptation/WriteRepairBullets.instance.jinja,557,a88a2c7d670303330b916ec493f556f07a580154b76b4ed1c5424582ce7270d0,static implementation evidence,structure indexed,,
prompts/ace/adaptation/WriteRepairBullets.system.jinja,3080,48c55aab144fb20737c2954f890bba5c941a7faac1f565d1e029e417f2cbf8d2,static implementation evidence,structure indexed,,
prompts/ace/generation/ProposeProofScriptACE.feedback.jinja,57,8bd8ee7aeff3083749c2d20412157eab73ebabd95d0f8db1852ade00153c098a,static implementation evidence,structure indexed,,
prompts/ace/generation/ProposeProofScriptACE.instance.jinja,249,eaa1eaa94ec718dff85bc7b2327b1bc5abbe41699b20381b3d5f062387423284,static implementation evidence,structure indexed,,
prompts/ace/generation/ProposeProofScriptACE.system.jinja,1306,789bef28d0e0c82e356316e4057cb6248f5e23d1af38aba81f565b5cb42803b0,static implementation evidence,structure indexed,,
prompts/ace/generation/ProposeProofScriptACERepair.feedback.jinja,53,3562013036a9d84d910b0468481d419ceddae1c3a98fb0152b070b09ab268881,static implementation evidence,structure indexed,,
prompts/ace/generation/ProposeProofScriptACERepair.instance.jinja,53,5ea18a3031d21755eacd3f5435cd2621db86cec528f327bbcdb12969fc5076b6,static implementation evidence,structure indexed,,
prompts/ace/generation/ProposeProofScriptACERepair.system.jinja,406,ed79b6c24e2d94745d875178a3a407c78aba3d9960f58213e87b0683d46c56d4,static implementation evidence,structure indexed,,
prompts/ace/generation/ProposeProofScriptACETriggered.feedback.jinja,441,9f0caf6559b8c82b0dcd3aa1b7ddf8c5b912ce39ae022a06abf009bfdee73b36,static implementation evidence,structure indexed,,
prompts/ace/generation/ProposeProofScriptACETriggered.instance.jinja,50,9354d23dc9d16a58722d0460993470aa523326ef967a3e2b6c14bba4c8ba57bd,static implementation evidence,structure indexed,,
prompts/ace/generation/ProposeProofScriptACETriggered.system.jinja,55,114093996e69215dde34c5d8bd09cd44337a8407a41051998a2a106e5bc74eac,static implementation evidence,structure indexed,,
prove_ace.py,36644,4b07a1c3c2e65245090ba5d1ba0efe19a087aba299fe03800151c21fce744a3d,static implementation evidence,cited and selectively inspected,,
prove_grounded.py,37937,b27869bb9da45e1848ff475e8a5c67fd20ffc3b73d05d2419fd8d0457da27f9a,static implementation evidence,cited and selectively inspected,,
prove_stall.py,5744,a787c5f3b2916b281ed529db303970ed70102a0706147455647274df3c41ad91,static implementation evidence,cited and selectively inspected,,
report/ace_report.html,64166,,"closed/mixed outcomes, conservative exclusion, or canonical symlink alias",excluded,,
report/ace_x_report.html,695074,,"closed/mixed outcomes, conservative exclusion, or canonical symlink alias",excluded,,
report/cost_report.html,60591,,"closed/mixed outcomes, conservative exclusion, or canonical symlink alias",excluded,,
report/meeting_report.html,72357,,"closed/mixed outcomes, conservative exclusion, or canonical symlink alias",excluded,,
runtime/__init__.py,32,56452fdce532e9f878bef32f5e3b612d30102bc377c623c614b3f67be8de14e7,static implementation evidence,structure indexed,,
runtime/admission_events.py,1346,1a6295fa319f137b0bcbbf5b4b23d8b6861c869be3b23923fc3a38e072282526,static implementation evidence,structure indexed,,
runtime/campaign_budget.py,16938,3f07f1a36ab4c2846dffcf6496e68199e329f8d5e5ad67452a59ec3176d109d4,static implementation evidence,cited and selectively inspected,,
runtime/campaign_embeddings.py,2750,d8bc31e5303f4802464790f97ad9c5ab1fac0fe3e9cd584a4146c36adbd85d33,static implementation evidence,structure indexed,,
runtime/continuation_output.py,3441,a1e2736270a8972cff2b1755cbe7c29b866caa68cb9a2a7947276eee2b22ea67,static implementation evidence,structure indexed,,
runtime/development_only.py,1619,509d52d1354772361eb980cf7ea34d27afafc67203c528c0cb36517745d1da95,static implementation evidence,structure indexed,,
runtime/grounded_control.py,4740,9379742614d4b1f9fb9ada48476f0c59577614d9876a1cf7500b0077fc908f87,static implementation evidence,cited and selectively inspected,,
runtime/model_registry.py,15517,b26395a11e71e8efb82f4a1bcef1de034a93a1a9fc836720153be6ccb7e75f2f,static implementation evidence,cited and selectively inspected,,
runtime/paths.py,155,28cfdcb596dc43bf8a3806dd384fdf52d0c5fcbcca35208ce9cac6d9f2d357c1,static implementation evidence,structure indexed,,
runtime/pytanque_utils.py,59000,f6fd2349a223287919b7ecaffebb7ec4d76ef7f416588827bf362a2c103ccc42,static implementation evidence,cited and selectively inspected,,
runtime/replay_admission.py,10416,f49a0584a8492bc82f527a1ad01eac029f475790499bf1b827630d0427b648ce,static implementation evidence,cited and selectively inspected,,
runtime/rocq_server.py,30962,c93b9d1fd94ff3f231c378bf4f1fd2cefd91fd03380a7044735976cd7a282249,static implementation evidence,cited and selectively inspected,,
runtime/runtime_profiles.py,2474,aacc4deb8fd5d17d67cc978569c4410fcdd64d7993f354e1b391fceeee2e2a28,static implementation evidence,structure indexed,,
runtime/skills.py,2855,e88340d1bab8f27bc7c075767de2fb284f35b286d8a5d940a6920cd84118bec7,static implementation evidence,structure indexed,,
runtime/stall.py,5215,e0a7998ca4ceb9ce4d0c10a2783a672f7fba4ff1fab93f02d659e4dce66ccbb0,static implementation evidence,cited and selectively inspected,,
runtime/tool_budget.py,2649,e420cde3e89cc19eb0cefd2a0de453ff0366b65a7d24924b32bc95156d5f71bf,static implementation evidence,cited and selectively inspected,,
tools/analysis/__init__.py,39,95b3d53ea6a6c5c71277abbc203c5b9876b4131c8ea49b0664a20d0f6345693e,static implementation evidence,structure indexed,,
tools/analysis/ace_diagnosis.py,34834,fbf0a52995569bf05e11377e3bd545910d57c6959537d950b4862ff3219287b9,static implementation evidence,structure indexed,,
tools/analysis/ace_power.py,2463,007ff653e94e447555b62cc51aae03aac2eb7f543b0ed1b33a34c53438748d0f,static implementation evidence,structure indexed,,
tools/analysis/analyze_probing.py,15004,ea201365c646e7bd68efad498fa43aedd370d436febf715ceecb171a73d806d1,static implementation evidence,structure indexed,,
tools/analysis/bench_ace_runtime.py,6240,70cdde6b1b15da1739a2d184e07bc04de87be2a32d5ed06630650cddab553099,static implementation evidence,structure indexed,,
tools/analysis/bench_rocq.py,4911,5e86b167d000bc1afc33b3e594e05aa55c77c8468d884f730463446b0f1f9d25,static implementation evidence,structure indexed,,
tools/analysis/bridge_parity.py,8673,0b8fe025b7505944a678c2169aa512e3b4da64a35f4642c2d57f36c65782b95d,static implementation evidence,structure indexed,,
tools/analysis/budget_ablation.py,20291,4cf376b76e8c519b9b23a263fe201b1ab66ba97c09baca712c11739321041df0,static implementation evidence,structure indexed,,
tools/analysis/cell_records.py,6574,237e4fa0c3067cd2f38c6586ee43ce4de0758aef9dcf118ee0bc147133e5c5aa,static implementation evidence,structure indexed,,
tools/analysis/compute_repeat_audit.py,3969,72eb4a8edcbc9db274a2752eeeb3ad3cf87acbe887f3e55ca5f4ffa6e4dfd894,static implementation evidence,structure indexed,,
tools/analysis/decision_audit.py,33558,5ffcd4f3e6e9f68ccd8dd824ecfd15eeb420e48a3e7d0702cef8aed8e2c89e26,static implementation evidence,structure indexed,,
tools/analysis/failure_analysis.py,19489,edae966fdd71778a81308f9b8645afcf039e2d9da77394765a6a96f5fd8b4bac,static implementation evidence,structure indexed,,
tools/analysis/goal_cap_audit.py,5712,3b5f451df9c14688115466d89946a79034c08cfeb0320addec79b72f06f829f5,static implementation evidence,structure indexed,,
tools/analysis/grounded_failure_audit.py,9107,620f3a6afde9dbc09607d5e46f0e35a8555c028ffcfa53f5645bebd27247c9cd,static implementation evidence,structure indexed,,
tools/analysis/paired_evaluation.py,7938,49eec54f86b1479be83fa395681164fd69eb7694535ee57ab58d99b0b3b1211d,static implementation evidence,cited and selectively inspected,,
tools/analysis/replay_with_budget.py,13191,7fbd8afcbbe7ed07e527bc82c649b3a9a60232635b1e7c5453d147737fe0ef38,static implementation evidence,structure indexed,,
tools/analysis/reprice.py,19045,067a134a66b166efadd0c32d8ec77c113e7d973d60db436719d88b3f08f97e7b,static implementation evidence,structure indexed,,
tools/reports/__init__.py,38,1784f78b6bc74b24599dd932b40b3f9c092d743305cec367bd743a0e4f91e20b,static implementation evidence,structure indexed,,
tools/reports/ace_applicability_report.py,25035,41121741276948a42395dbc6ab609abbf55f0e9b33feb08f9246a6603c58fce9,static implementation evidence,structure indexed,,
tools/reports/ace_attribution_admission.py,5000,17e58e1b92142970605752f86830af2739de700fb2ac38461a0fe26db6d1b4a0,static implementation evidence,structure indexed,,
tools/reports/ace_attribution_diagnosis.py,31463,c379b2cfea7c219604c2af0e376675c27d687cf1972151ab05badaf8259105c9,static implementation evidence,structure indexed,,
tools/reports/ace_attribution_report.py,20157,e53eabe73a2064f583872b663d24023899a6ed74c7fe8ca0d71fa9ab2b082357,static implementation evidence,structure indexed,,
tools/reports/ace_cap_report.py,6115,6e83d7b746a5272edbd94158f67052be85d501d920654ca31a0bc9f7ec711c29,static implementation evidence,structure indexed,,
tools/reports/ace_capacity_inventory.py,6772,81a85d283b60f875cd570fda0bca18e32ddf3f87c040f4396e128c5d3e88fd55,static implementation evidence,structure indexed,,
tools/reports/ace_capacity_plots.py,4524,c380326f48eb50ff32b026e8da04635ad6e130281efa0acfeba8125945afa728,static implementation evidence,structure indexed,,
tools/reports/ace_capacity_preflight.py,3509,f2ddca31ab7051965b5670c8711be8124ae987c04d6ca8438682e5cab9366c1c,static implementation evidence,structure indexed,,
tools/reports/ace_capacity_quality.py,10334,8943d2a19f98c71a325b69f661c34e65feb545229af4f2d6dd11160bc6714ab2,static implementation evidence,structure indexed,,
tools/reports/ace_capacity_replay.py,9266,8c8ef3b211eb3b22977330c07da5521a7b5c1b82b1e992e3048b9ce00fcb8975,static implementation evidence,structure indexed,,
tools/reports/ace_capacity_report.py,20185,a91482c262f22874f26782977b5a71cb75ec407fdeb5466703af2d31e83bcde1,static implementation evidence,structure indexed,,
tools/reports/ace_capacity_synthesis.py,13264,278714e50e726b90bddc3034332e8e9b7c4c61c107cf3233c41e1f7e4d3b2759,static implementation evidence,structure indexed,,
tools/reports/ace_mechanisms_audit.py,11252,9ed3af64a07b90e4d03c0aede739ddfd921662f398178b5c7c5dd25a54785967,static implementation evidence,structure indexed,,
tools/reports/ace_polish_report.py,24322,ecec831d5f5e5e537c77d258a4d607c6b9cefa7f550c8e71e51a0c05452e3788,static implementation evidence,structure indexed,,
tools/reports/ace_report.py,7315,02b85a5400c544dcd7ef3d03b5f85b738cd8710f7d16a5daf01e659f4de6f1c0,static implementation evidence,structure indexed,,
tools/reports/ace_report_data.py,12017,bf2d5196dcd6ec01a11742d1c2553be5288a216ee201ddf17b3fc7710434e398,static implementation evidence,structure indexed,,
tools/reports/ace_review_report.py,12505,29ceeb37e1b5e2e4656ebe34acfc999910bc1a24b58e2a0e815f6b15bfa2957a,static implementation evidence,structure indexed,,
tools/reports/ace_x_report_data.py,53063,01a6bb4dfbba573f4ff5c3e2c8e9f627eed2ae124ef3127d66cd7ab180c10cc7,static implementation evidence,structure indexed,,
tools/reports/change_control_report.py,21376,6d271261b0be58a14d1c58552136dd72580ee7d43762e87402c38e8595737897,static implementation evidence,structure indexed,,
tools/reports/control_cycle_report.py,3750,8611e0e6558cd42f69662dffd2ceb612efacaf912c2b9766d7c3f8b0abaeb363,static implementation evidence,structure indexed,,
tools/reports/coverage_audit.py,6018,c2c1c068f013282bdcbb6a0c1591b4d7655f3c32f5e13bb2b154480a88d12d75,static implementation evidence,structure indexed,,
tools/reports/coverage_cycle_audit.py,8798,1edb25fcf7228b7b3b967de8319deb96feab4effde8f786139265b2034c1fce3,static implementation evidence,structure indexed,,
tools/reports/cvt_report.py,5462,161085456251891947080867e528024a7f334d15e610b6976fb29ba42e22e235,static implementation evidence,structure indexed,,
tools/reports/export_ace_review.py,6161,212fd8a617a487f72b99fa1711e56644e52f07e9d88d91d94b15a45370534320,static implementation evidence,structure indexed,,
tools/reports/freeze_control_cycle.py,2684,7ca45dcce88d0a81bfc6da4c828750bfda8c9244dc3897983b6ad177e0a90f4a,static implementation evidence,structure indexed,,
tools/reports/frontier_report.py,4720,4801634b579e18a7874e2992d331120fcaafcd5967e54c610266ce6680f852a4,static implementation evidence,structure indexed,,
tools/reports/grounded_report.py,16431,58dfafe35fe2dc27cf5d3b0c2a273afcd0f31ca92da1d0a405074ff926972497,static implementation evidence,structure indexed,,
tools/reports/plot_ace_review.py,3833,8ab46eca4c4e00c35a6a574a1a0f9caba2517c4c2d57d52cf72a6355761d3940,static implementation evidence,structure indexed,,
tools/reports/report_chart_data.py,19535,21e14fa028d5ccf06ec414ce6a5aca007c5cb00cf8b67341fbf06890303bbd76,static implementation evidence,structure indexed,,
tools/reports/responses_report.py,14197,b4324abb94255becd5a20933beb9540400145105b40ea246c2377b3ef7c133ab,static implementation evidence,structure indexed,,
tools/reports/stall_report.py,17015,17947e7c53397c08a5749c097a29351f3a3c423c2288f60cb6f25b53ebefec3c,static implementation evidence,structure indexed,,
