arm,cell,theorem,seed,solved,qualified,failed,cost,input,cached,output,uncached_cost
ace_session,validation__session__mathd_algebra_282__seed0,mathd_algebra_282,0,False,False,False,0.03369732,556476,505626,11179,0.12471
ace_session,validation__session__mathd_algebra_282__seed1,mathd_algebra_282,1,False,False,False,0.03001574,592882,554197,9329,0.1297712
ace_session,validation__session__mathd_numbertheory_405__seed0,mathd_numbertheory_405,0,True,True,False,0.029432559999999997,122627,67258,14178,0.041539
ace_session,validation__session__mathd_numbertheory_405__seed1,mathd_numbertheory_405,1,False,False,False,0.04186255999999999,176788,84308,18067,0.05703799999999999
ace_session,validation__session__amc12b_2002_p3__seed0,amc12b_2002_p3,0,True,True,False,0.021716179999999998,280018,234819,6650,0.0639836
ace_session,validation__session__amc12b_2002_p3__seed1,amc12b_2002_p3,1,True,True,False,0.01063324,129020,107922,3546,0.0300592
ace_session,validation__session__mathd_algebra_327__seed0,mathd_algebra_327,0,True,True,False,0.00129188,15373,12124,333,0.0034741999999999998
ace_session,validation__session__mathd_algebra_327__seed1,mathd_algebra_327,1,True,True,False,0.0014521,21671,18345,350,0.0047542
ace_session,validation__session__mathd_numbertheory_43__seed0,mathd_numbertheory_43,0,False,False,False,0.02324628,360132,332234,9185,0.0830484
ace_session,validation__session__mathd_numbertheory_43__seed1,mathd_numbertheory_43,1,False,False,False,0.026837059999999996,288919,237133,9781,0.069521
ace_session,validation__session__amc12b_2003_p6__seed0,amc12b_2003_p6,0,True,True,False,0.009010859999999999,65460,48473,3870,0.017736
ace_session,validation__session__amc12b_2003_p6__seed1,amc12b_2003_p6,1,True,True,False,0.010923180000000001,63900,45289,5246,0.0190752
ace_session,validation__session__mathd_algebra_393__seed0,mathd_algebra_393,0,True,True,False,0.01128318,92307,70999,4668,0.024063
ace_session,validation__session__mathd_algebra_393__seed1,mathd_algebra_393,1,True,True,False,0.0064426399999999995,39730,32672,3648,0.0123236
ace_session,validation__session__mathd_numbertheory_461__seed0,mathd_numbertheory_461,0,True,True,False,0.0003373,6098,6095,179,0.0014344
ace_session,validation__session__mathd_numbertheory_461__seed1,mathd_numbertheory_461,1,True,True,False,0.0005137,6098,6095,326,0.0016108
ace_session,validation__session__amc12b_2020_p5__seed0,amc12b_2020_p5,0,True,True,False,0.00025993999999999995,6310,6307,111,0.0013951999999999999
ace_session,validation__session__amc12b_2020_p5__seed1,amc12b_2020_p5,1,True,True,False,0.00031274,6310,6307,155,0.0014479999999999999
ace_session,validation__session__mathd_algebra_421__seed0,mathd_algebra_421,0,True,True,False,0.005218680000000001,53670,41394,1613,0.0126696
ace_session,validation__session__mathd_algebra_421__seed1,mathd_algebra_421,1,True,True,False,0.0034604600000000003,39694,33953,1361,0.009571999999999999
ace_session,validation__session__mathd_numbertheory_530__seed0,mathd_numbertheory_530,0,False,False,False,0.04112184,415443,311322,11726,0.09715979999999999
ace_session,validation__session__mathd_numbertheory_530__seed1,mathd_numbertheory_530,1,False,False,False,0.039409219999999995,399292,300651,11390,0.0935264
ace_session,validation__session__amc12_2000_p12__seed0,amc12_2000_p12,0,True,True,False,0.015523780000000001,72815,51509,8527,0.0247954
ace_session,validation__session__amc12_2000_p12__seed1,amc12_2000_p12,1,True,True,False,0.01613768,109810,84504,7822,0.0313484
ace_session,validation__session__mathd_algebra_433__seed0,mathd_algebra_433,0,True,True,False,0.0016612200000000001,20940,16891,428,0.0047016
ace_session,validation__session__mathd_algebra_433__seed1,mathd_algebra_433,1,True,True,False,0.00244824,28995,23302,703,0.006642599999999999
ace_session,validation__session__mathd_numbertheory_64__seed0,mathd_numbertheory_64,0,True,True,False,0.018031799999999997,140823,97220,6139,0.0355314
ace_session,validation__session__mathd_numbertheory_64__seed1,mathd_numbertheory_64,1,True,True,False,0.0020864000000000004,25810,23420,950,0.006302
ace_session,validation__session__amc12_2001_p21__seed0,amc12_2001_p21,0,True,True,False,0.00879064,70250,48152,2840,0.017458
ace_session,validation__session__amc12_2001_p21__seed1,amc12_2001_p21,1,True,True,False,0.00811392,65892,55616,4122,0.0181248
ace_session,validation__session__amc12a_2002_p6__seed0,amc12a_2002_p6,0,True,True,False,0.00027506,6106,6103,127,0.0013736
ace_session,validation__session__amc12a_2002_p6__seed1,amc12a_2002_p6,1,True,True,False,0.00038546,6106,6103,219,0.001484
agentic_session,validation__agentic_session__imo_1960_p2__seed0,imo_1960_p2,0,True,True,False,0.025264099999999998,123946,43735,6956,0.033136399999999996
agentic_session,validation__agentic_session__imo_1960_p2__seed1,imo_1960_p2,1,True,True,False,0.023060659999999997,134266,66503,6815,0.0350312
agentic_session,validation__agentic_session__aime_1991_p6__seed0,aime_1991_p6,0,False,False,False,0.040419,166245,91580,19712,0.0569034
agentic_session,validation__agentic_session__aime_1991_p6__seed1,aime_1991_p6,1,False,False,False,0.04232791999999999,192085,117626,20903,0.06350059999999999
agentic_session,validation__agentic_session__amc12a_2008_p4__seed0,amc12a_2008_p4,0,True,True,False,0.030663520000000003,173714,88556,9884,0.046603599999999995
agentic_session,validation__agentic_session__amc12a_2008_p4__seed1,amc12a_2008_p4,1,True,True,False,0.019405360000000003,95297,44838,7014,0.0274762
agentic_session,validation__agentic_session__induction_prod1p1onk3le3m1onn__seed0,induction_prod1p1onk3le3m1onn,0,False,False,False,0.041172059999999996,239934,136493,14795,0.06574079999999999
agentic_session,validation__agentic_session__induction_prod1p1onk3le3m1onn__seed1,induction_prod1p1onk3le3m1onn,1,False,False,False,0.043884519999999996,200438,80806,15285,0.0584296
agentic_session,validation__agentic_session__algebra_others_exirrpowirrrat__seed0,algebra_others_exirrpowirrrat,0,False,False,False,0.04572316,449300,359198,17099,0.1103788
agentic_session,validation__agentic_session__algebra_others_exirrpowirrrat__seed1,algebra_others_exirrpowirrrat,1,False,False,False,0.04244112,444438,374496,17469,0.1098504
agentic_session,validation__agentic_session__mathd_algebra_190__seed0,mathd_algebra_190,0,True,True,False,0.00015596000000000002,3751,3748,67,0.0008305999999999999
agentic_session,validation__agentic_session__mathd_algebra_190__seed1,mathd_algebra_190,1,True,True,False,0.00055214,3751,2607,226,0.0010214
agentic_session,validation__agentic_session__mathd_numbertheory_284__seed0,mathd_numbertheory_284,0,True,True,False,0.00037653999999999997,3785,2607,74,0.0008458
agentic_session,validation__agentic_session__mathd_numbertheory_284__seed1,mathd_numbertheory_284,1,True,True,False,0.00016743999999999998,3785,3782,76,0.0008481999999999999
agentic_session,validation__agentic_session__imo_1964_p2__seed0,imo_1964_p2,0,False,False,False,0.04611218,181267,47109,15282,0.054591799999999996
agentic_session,validation__agentic_session__imo_1964_p2__seed1,imo_1964_p2,1,True,True,False,0.04495814,170173,72967,20048,0.0580922
agentic_session,validation__agentic_session__aime_1984_p7__seed0,aime_1984_p7,0,False,False,False,0.04290827999999999,132186,56034,22131,0.0529944
agentic_session,validation__agentic_session__aime_1984_p7__seed1,aime_1984_p7,1,True,True,False,0.03890192,146548,56556,16477,0.049082
agentic_session,validation__agentic_session__amc12a_2013_p8__seed0,amc12a_2013_p8,0,True,True,False,0.004824,31284,25300,2601,0.009378
agentic_session,validation__agentic_session__amc12a_2013_p8__seed1,amc12a_2013_p8,1,True,True,False,0.00808166,48901,36563,4069,0.014662999999999999
agentic_session,validation__agentic_session__mathd_algebra_214__seed0,mathd_algebra_214,0,True,True,False,0.00049694,3877,2607,159,0.0009662
agentic_session,validation__agentic_session__mathd_algebra_214__seed1,mathd_algebra_214,1,True,True,False,0.00030248,3877,3874,187,0.0009998
agentic_session,validation__agentic_session__mathd_numbertheory_303__seed0,mathd_numbertheory_303,0,False,False,False,0.04473224000000001,275602,187372,19449,0.0784592
agentic_session,validation__agentic_session__mathd_numbertheory_303__seed1,mathd_numbertheory_303,1,False,False,False,0.07814118,375426,305809,48418,0.1331868
agentic_session,validation__agentic_session__imo_1969_p2__seed0,imo_1969_p2,0,False,False,False,0.03832334,573199,513507,13429,0.1307546
agentic_session,validation__agentic_session__imo_1969_p2__seed1,imo_1969_p2,1,False,False,False,0.039785499999999994,347705,243555,11737,0.08362539999999999
agentic_session,validation__agentic_session__aime_1989_p8__seed0,aime_1989_p8,0,True,True,False,0.0001877,4378,4375,83,0.0009752
agentic_session,validation__agentic_session__aime_1989_p8__seed1,aime_1989_p8,1,True,True,False,0.00050954,4378,2607,86,0.0009788
agentic_session,validation__agentic_session__amc12a_2016_p3__seed0,amc12a_2016_p3,0,True,True,False,0.00917212,48008,27546,3774,0.0141304
agentic_session,validation__agentic_session__amc12a_2016_p3__seed1,amc12a_2016_p3,1,True,True,False,0.01136728,78485,37914,2079,0.018191799999999998
agentic_session,validation__agentic_session__mathd_algebra_234__seed0,mathd_algebra_234,0,True,True,False,0.00061226,3766,3763,447,0.0012896000000000001
agentic_session,validation__agentic_session__mathd_algebra_234__seed1,mathd_algebra_234,1,True,True,False,0.00042434,3766,2607,117,0.0008936
agentic_session,validation__agentic_session__mathd_numbertheory_33__seed0,mathd_numbertheory_33,0,True,True,False,0.00449692,39746,30766,1738,0.0100348
agentic_session,validation__agentic_session__mathd_numbertheory_33__seed1,mathd_numbertheory_33,1,True,True,False,0.012515119999999998,95896,72076,5258,0.0254888
agentic_session,validation__agentic_session__imo_1981_p6__seed0,imo_1981_p6,0,True,True,False,0.008960260000000001,52388,37603,4376,0.0157288
agentic_session,validation__agentic_session__imo_1981_p6__seed1,imo_1981_p6,1,True,True,False,0.004029919999999999,16324,9276,2029,0.0056996
agentic_session,validation__agentic_session__aime_1991_p9__seed0,aime_1991_p9,0,True,True,False,0.037573039999999995,236599,136702,12383,0.062179399999999996
agentic_session,validation__agentic_session__aime_1991_p9__seed1,aime_1991_p9,1,True,True,False,0.03121732,188969,108256,10758,0.050703399999999996
agentic_session,validation__agentic_session__amc12a_2019_p21__seed0,amc12a_2019_p21,0,False,False,False,0.04092314,416125,306017,10651,0.09600619999999999
agentic_session,validation__agentic_session__amc12a_2019_p21__seed1,amc12a_2019_p21,1,False,False,False,0.04218746,567844,470903,11151,0.12695
agentic_session,validation__agentic_session__mathd_algebra_251__seed0,mathd_algebra_251,0,True,True,False,0.00472944,26757,16602,1972,0.0077178
agentic_session,validation__agentic_session__mathd_algebra_251__seed1,mathd_algebra_251,1,True,True,False,0.00277066,26930,23603,1361,0.0070192
agentic_session,validation__agentic_session__mathd_numbertheory_37__seed0,mathd_numbertheory_37,0,False,False,False,0.01818688,135257,85334,5413,0.033547
agentic_session,validation__agentic_session__mathd_numbertheory_37__seed1,mathd_numbertheory_37,1,False,False,False,0.01704982,129500,84481,5297,0.0322564
agentic_session,validation__agentic_session__imo_1984_p6__seed0,imo_1984_p6,0,False,False,False,0.04244296,329777,216058,12815,0.0813334
agentic_session,validation__agentic_session__imo_1984_p6__seed1,imo_1984_p6,1,False,False,False,0.0424068,222525,109910,14738,0.0621906
agentic_session,validation__agentic_session__amc12a_2020_p21__seed0,amc12a_2020_p21,0,False,False,False,0.03398924,204496,143102,15707,0.0597476
agentic_session,validation__agentic_session__amc12a_2020_p21__seed1,amc12a_2020_p21,1,False,False,False,0.035160659999999996,377439,325633,15239,0.09377459999999999
agentic_session,validation__agentic_session__mathd_algebra_282__seed0,mathd_algebra_282,0,False,False,False,0.03974984,486145,379482,9023,0.1080566
agentic_session,validation__agentic_session__mathd_algebra_282__seed1,mathd_algebra_282,1,False,False,False,0.03541816,532040,457328,9441,0.11773719999999999
agentic_session,validation__agentic_session__mathd_numbertheory_405__seed0,mathd_numbertheory_405,0,False,False,False,0.04472226,125457,40473,22430,0.052007399999999995
agentic_session,validation__agentic_session__mathd_numbertheory_405__seed1,mathd_numbertheory_405,1,False,False,False,0.042982019999999996,155511,60141,18921,0.0538074
agentic_session,validation__agentic_session__amc12b_2002_p3__seed0,amc12b_2002_p3,0,True,True,False,0.018099940000000002,107504,52387,5024,0.0275296
agentic_session,validation__agentic_session__amc12b_2002_p3__seed1,amc12b_2002_p3,1,True,True,False,0.008194159999999999,82414,65328,2892,0.019953199999999997
agentic_session,validation__agentic_session__mathd_algebra_327__seed0,mathd_algebra_327,0,True,True,False,0.00170354,17425,12757,429,0.0039997999999999995
agentic_session,validation__agentic_session__mathd_algebra_327__seed1,mathd_algebra_327,1,True,True,False,0.00227318,19582,11869,411,0.0044096
agentic_session,validation__agentic_session__mathd_numbertheory_43__seed0,mathd_numbertheory_43,0,False,False,False,0.028681220000000004,211450,153131,11629,0.0562448
agentic_session,validation__agentic_session__mathd_numbertheory_43__seed1,mathd_numbertheory_43,1,False,False,False,0.028026419999999996,278586,224571,10610,0.06844919999999999
agentic_session,validation__agentic_session__amc12b_2003_p6__seed0,amc12b_2003_p6,0,True,True,False,0.0187265,91255,48005,7597,0.0273674
agentic_session,validation__agentic_session__amc12b_2003_p6__seed1,amc12b_2003_p6,1,True,True,False,0.03121818,261525,193269,11418,0.0660066
agentic_session,validation__agentic_session__mathd_algebra_393__seed0,mathd_algebra_393,0,True,True,False,0.03087648,228639,151894,10408,0.0582174
agentic_session,validation__agentic_session__mathd_algebra_393__seed1,mathd_algebra_393,1,True,True,False,0.0117239,73633,49455,4916,0.0206258
agentic_session,validation__agentic_session__mathd_numbertheory_461__seed0,mathd_numbertheory_461,0,True,True,False,0.00037435999999999996,7720,7598,165,0.001742
agentic_session,validation__agentic_session__mathd_numbertheory_461__seed1,mathd_numbertheory_461,1,True,True,False,0.00071992,7727,6406,273,0.0018729999999999999
agentic_session,validation__agentic_session__amc12b_2020_p5__seed0,amc12b_2020_p5,0,True,True,False,0.00060436,8234,6618,124,0.0017955999999999998
agentic_session,validation__agentic_session__amc12b_2020_p5__seed1,amc12b_2020_p5,1,True,True,False,0.00018522,4014,4011,87,0.0009071999999999999
agentic_session,validation__agentic_session__mathd_algebra_421__seed0,mathd_algebra_421,0,True,True,False,0.0023819999999999996,18018,12040,788,0.0045492
agentic_session,validation__agentic_session__mathd_algebra_421__seed1,mathd_algebra_421,1,True,True,False,0.0012062599999999998,13210,12423,667,0.0034424
agentic_session,validation__agentic_session__mathd_numbertheory_530__seed0,mathd_numbertheory_530,0,False,False,False,0.0399104,330118,221200,11419,0.0797264
agentic_session,validation__agentic_session__mathd_numbertheory_530__seed1,mathd_numbertheory_530,1,False,False,False,0.039901759999999994,383626,271128,9983,0.0887048
agentic_session,validation__agentic_session__amc12_2000_p12__seed0,amc12_2000_p12,0,True,True,False,0.00648716,44662,38038,3668,0.013333999999999999
agentic_session,validation__agentic_session__amc12_2000_p12__seed1,amc12_2000_p12,1,True,True,False,0.00610786,26459,16813,3202,0.0091342
agentic_session,validation__agentic_session__mathd_algebra_433__seed0,mathd_algebra_433,0,True,True,False,0.0015365799999999998,16409,12469,416,0.0037809999999999996
agentic_session,validation__agentic_session__mathd_algebra_433__seed1,mathd_algebra_433,1,True,True,False,0.00321914,24781,15537,883,0.0060158
agentic_session,validation__agentic_session__mathd_numbertheory_64__seed0,mathd_numbertheory_64,0,True,True,False,0.0031263599999999995,31326,26998,1434,0.007986
agentic_session,validation__agentic_session__mathd_numbertheory_64__seed1,mathd_numbertheory_64,1,True,True,False,0.014325639999999999,83381,62952,7484,0.025657
agentic_session,validation__agentic_session__amc12_2001_p21__seed0,amc12_2001_p21,0,False,False,False,0.0264967,174275,115055,10293,0.047206599999999994
agentic_session,validation__agentic_session__amc12_2001_p21__seed1,amc12_2001_p21,1,False,False,False,0.04372178000000001,244414,128559,14983,0.06686239999999999
agentic_session,validation__agentic_session__amc12a_2002_p6__seed0,amc12a_2002_p6,0,True,True,False,0.00020154,3810,3807,104,0.0008868
agentic_session,validation__agentic_session__amc12a_2002_p6__seed1,amc12a_2002_p6,1,True,True,False,0.00039954,3810,2607,89,0.0008688
